単位[万kWh]
DATE,TIME,東京エリア需要,供給力
,,,原子力,火力,水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,連系線,合計
2023/9/11,23:00,3189,0,2657,98,0,26,0,0,4,0,-46,450,3189
2023/9/12,0:00,2921,0,2516,104,0,28,0,0,3,0,-219,489,2921
2023/9/12,1:00,2735,0,2465,99,0,28,0,0,3,0,-315,455,2735
2023/9/12,2:00,2645,0,2410,101,0,28,0,0,3,0,-380,483,2645
2023/9/12,3:00,2618,0,2398,101,0,28,0,0,2,0,-368,457,2618
2023/9/12,4:00,2639,0,2364,101,0,28,0,0,2,0,-309,453,2639
2023/9/12,5:00,2691,0,2364,101,0,28,6,0,3,0,-259,448,2691
2023/9/12,6:00,2909,0,2308,100,0,28,144,0,2,0,-180,507,2909
2023/9/12,7:00,3352,0,2385,99,0,28,432,0,2,0,-111,517,3352
2023/9/12,8:00,3970,0,2588,99,0,27,729,0,2,0,-8,533,3970
2023/9/12,9:00,4428,0,2863,97,0,25,940,0,2,0,0,501,4428
2023/9/12,10:00,4581,0,2841,100,0,25,1066,0,2,0,0,547,4581
2023/9/12,11:00,4668,0,2842,100,0,26,1129,0,2,0,0,569,4668
2023/9/12,12:00,4606,0,2757,103,0,26,1143,0,2,0,0,575,4606
2023/9/12,13:00,4749,0,2969,110,0,25,1079,0,2,0,0,564,4749
2023/9/12,14:00,4775,0,3161,117,0,26,892,0,2,0,52,525,4775
2023/9/12,15:00,4723,0,3238,130,0,25,605,0,2,0,198,525,4723
2023/9/12,16:00,4623,0,3260,141,0,26,268,0,2,0,443,483,4623
2023/9/12,17:00,4366,0,3287,148,0,26,40,0,2,0,373,490,4366
2023/9/12,18:00,4237,0,3292,152,0,26,0,0,1,0,283,483,4237
2023/9/12,19:00,4003,0,3223,140,0,26,0,0,2,0,92,520,4003
2023/9/12,20:00,3760,0,3098,133,0,26,0,0,1,0,24,478,3760
2023/9/12,21:00,3513,0,2945,117,0,27,0,0,2,0,0,422,3513
2023/9/12,22:00,3333,0,2851,94,0,29,0,0,1,0,-11,369,3333
2023/9/12,23:00,3123,0,2606,95,0,29,0,0,1,0,-51,443,3123
2023/9/13,0:00,2846,0,2459,94,0,31,0,0,1,0,-163,424,2846
2023/9/13,1:00,2655,0,2358,96,0,31,0,0,1,0,-245,414,2655
2023/9/13,2:00,2569,0,2373,100,0,31,0,0,1,0,-342,406,2569
2023/9/13,3:00,2549,0,2368,97,0,31,0,0,1,0,-345,397,2549
2023/9/13,4:00,2565,0,2348,96,0,31,0,0,1,0,-292,381,2565
2023/9/13,5:00,2609,0,2353,98,0,31,5,0,1,0,-230,351,2609
2023/9/13,6:00,2793,0,2289,96,0,31,168,0,1,0,-186,394,2793
2023/9/13,7:00,3230,0,2245,95,0,31,518,0,1,0,-93,433,3230
2023/9/13,8:00,3860,0,2370,112,0,30,884,0,1,0,-53,516,3860
2023/9/13,9:00,4361,0,2475,111,0,29,1149,0,1,0,0,596,4361
2023/9/13,10:00,4591,0,2522,99,0,29,1310,0,1,0,6,624,4591
2023/9/13,11:00,4741,0,2659,95,0,29,1366,0,1,0,0,591,4741
2023/9/13,12:00,4709,0,2725,97,0,29,1319,0,1,0,0,538,4709
2023/9/13,13:00,4835,0,3034,101,0,29,1167,0,1,0,28,475,4835
2023/9/13,14:00,4871,0,3174,105,0,29,931,0,1,0,99,532,4871
2023/9/13,15:00,4837,0,3210,126,0,29,622,0,1,0,312,537,4837
2023/9/13,16:00,4768,0,3235,183,0,29,273,0,1,0,569,478,4768
2023/9/13,17:00,4506,0,3237,139,0,30,40,0,2,0,609,449,4506
2023/9/13,18:00,4380,0,3251,140,0,30,0,0,2,0,478,479,4380
2023/9/13,19:00,4159,0,3258,129,0,30,0,0,2,0,252,488,4159
2023/9/13,20:00,3924,0,3201,119,0,30,0,0,2,0,76,496,3924
2023/9/13,21:00,3676,0,3036,103,0,30,0,0,2,0,20,485,3676
2023/9/13,22:00,3474,0,2972,92,0,30,0,0,2,0,-5,383,3474
2023/9/13,23:00,3251,0,2824,93,0,30,0,0,2,0,-64,366,3251
2023/9/14,0:00,2969,0,2620,93,0,30,0,0,2,0,-221,445,2969
2023/9/14,1:00,2771,0,2658,94,0,30,0,0,2,0,-399,386,2771
2023/9/14,2:00,2675,0,2643,96,0,30,0,0,2,0,-486,390,2675
2023/9/14,3:00,2649,0,2648,95,0,30,0,0,1,0,-484,359,2649
2023/9/14,4:00,2670,0,2650,105,0,30,0,0,1,0,-450,334,2670
2023/9/14,5:00,2733,0,2698,106,0,30,5,0,1,0,-424,317,2733
2023/9/14,6:00,2929,0,2662,95,0,29,135,0,1,0,-361,368,2929
2023/9/14,7:00,3411,0,2731,96,0,28,422,0,1,0,-244,377,3411
2023/9/14,8:00,4061,0,2925,97,0,27,730,0,1,0,-37,318,4061
2023/9/14,9:00,4560,0,2971,108,0,26,991,0,1,0,47,416,4560
2023/9/14,10:00,4807,0,2932,108,0,26,1178,0,1,0,4,558,4807
2023/9/14,11:00,4934,0,2970,105,0,26,1223,0,1,0,12,597,4934
2023/9/14,12:00,4889,0,2990,96,0,26,1187,0,1,0,3,586,4889
2023/9/14,13:00,5018,0,3147,104,0,26,1068,0,2,0,87,584,5018
2023/9/14,14:00,5013,0,3220,106,0,26,868,0,2,0,256,535,5013
2023/9/14,15:00,4979,0,3249,112,0,26,585,0,2,0,481,524,4979
2023/9/14,16:00,4879,0,3289,185,0,26,252,0,2,0,655,470,4879
2023/9/14,17:00,4614,0,3342,143,0,26,32,0,3,0,625,443,4614
2023/9/14,18:00,4488,0,3324,141,0,26,0,0,3,0,510,484,4488
2023/9/14,19:00,4267,0,3292,137,0,27,0,0,3,0,267,541,4267
2023/9/14,20:00,4036,0,3240,110,0,28,0,0,3,0,105,550,4036
2023/9/14,21:00,3790,0,3085,98,0,28,0,0,3,0,13,563,3790
2023/9/14,22:00,3575,0,2987,88,0,30,0,0,4,0,-25,491,3575
2023/9/14,23:00,3339,0,2876,88,0,30,0,0,4,0,-115,456,3339
2023/9/15,0:00,3055,0,2833,96,0,30,0,0,4,0,-341,433,3055
2023/9/15,1:00,2851,0,2866,97,0,30,0,0,5,0,-511,364,2851
2023/9/15,2:00,2756,0,2823,96,0,30,0,0,5,0,-589,391,2756
2023/9/15,3:00,2726,0,2859,97,0,30,0,0,5,0,-629,364,2726
2023/9/15,4:00,2740,0,2891,95,0,30,0,0,5,0,-621,340,2740
2023/9/15,5:00,2807,0,2922,91,0,30,4,0,5,0,-592,347,2807
2023/9/15,6:00,3043,0,2789,93,0,29,152,0,4,0,-431,407,3043
2023/9/15,7:00,3561,0,2678,94,0,29,449,0,2,0,-185,494,3561
2023/9/15,8:00,4257,0,2969,107,0,28,736,0,2,0,-60,475,4257
2023/9/15,9:00,4774,0,3085,106,0,28,881,0,1,0,91,582,4774
2023/9/15,10:00,4921,0,3106,104,0,28,955,0,0,0,74,654,4921
2023/9/15,11:00,4992,0,3170,104,0,28,952,0,0,0,80,658,4992
2023/9/15,12:00,4903,0,3175,97,0,29,869,0,0,0,79,654,4903
2023/9/15,13:00,4943,0,3259,108,0,28,743,0,1,0,168,636,4943
2023/9/15,14:00,4890,0,3303,119,0,28,565,0,1,0,348,526,4890
2023/9/15,15:00,4655,0,3338,128,0,31,282,0,2,0,438,436,4655
2023/9/15,16:00,4497,0,3349,137,0,31,106,0,2,0,542,330,4497
2023/9/15,17:00,4329,0,3357,127,0,31,14,0,2,0,496,302,4329
2023/9/15,18:00,4226,0,3343,129,0,31,0,0,3,0,328,392,4226
2023/9/15,19:00,4046,0,3298,129,0,31,0,0,2,0,159,427,4046
2023/9/15,20:00,3849,0,3204,120,0,31,0,0,3,0,54,437,3849
2023/9/15,21:00,3620,0,3079,115,0,31,0,0,3,0,9,383,3620
2023/9/15,22:00,3455,0,2978,96,0,32,0,0,3,0,15,331,3455
2023/9/15,23:00,3245,0,2800,95,0,32,0,0,3,0,-2,317,3245
2023/9/16,0:00,2979,0,2564,90,0,32,0,0,2,0,-28,319,2979
2023/9/16,1:00,2792,0,2311,90,0,32,0,0,2,0,-47,404,2792
2023/9/16,2:00,2693,0,2311,90,0,32,0,0,1,0,-119,378,2693
2023/9/16,3:00,2657,0,2308,106,0,31,0,0,1,0,-121,332,2657
2023/9/16,4:00,2647,0,2326,106,0,31,0,0,1,0,-121,304,2647
2023/9/16,5:00,2666,0,2334,103,0,31,4,0,1,0,-121,314,2666
2023/9/16,6:00,2726,0,2388,89,0,30,86,0,1,0,-224,356,2726
2023/9/16,7:00,2968,0,2395,91,0,30,300,0,1,0,-231,382,2968
2023/9/16,8:00,3317,0,2346,95,0,29,543,0,1,0,-138,441,3317
2023/9/16,9:00,3715,0,2420,98,0,29,758,0,1,0,-119,528,3715
2023/9/16,10:00,3912,0,2472,110,0,30,869,0,1,0,-119,549,3912
2023/9/16,11:00,3993,0,2573,111,0,30,855,0,1,0,-91,514,3993
2023/9/16,12:00,4070,0,2576,108,0,30,886,0,1,0,-69,538,4070
2023/9/16,13:00,4150,0,2638,109,0,31,848,0,2,0,-21,543,4150
2023/9/16,14:00,4176,0,2758,96,0,31,724,0,2,0,60,505,4176
2023/9/16,15:00,4176,0,2854,98,0,31,485,0,2,0,126,580,4176
2023/9/16,16:00,4119,0,2923,109,0,31,201,0,2,0,258,595,4119
2023/9/16,17:00,3996,0,2929,120,0,31,22,0,2,0,367,525,3996
2023/9/16,18:00,3977,0,2946,131,0,31,0,0,2,0,355,512,3977
2023/9/16,19:00,3850,0,2950,126,0,31,0,0,2,0,250,491,3850
2023/9/16,20:00,3671,0,2874,109,0,31,0,0,2,0,143,512,3671
2023/9/16,21:00,3470,0,2790,96,0,31,0,0,2,0,81,470,3470
2023/9/16,22:00,3294,0,2719,87,0,33,0,0,2,0,33,420,3294
2023/9/16,23:00,3110,0,2606,88,0,33,0,0,2,0,-61,442,3110
2023/9/17,0:00,2866,0,2419,93,0,33,0,0,1,0,-99,419,2866
2023/9/17,1:00,2668,0,2363,91,0,33,0,0,1,0,-245,425,2668
2023/9/17,2:00,2575,0,2340,89,0,33,0,0,0,0,-352,465,2575
2023/9/17,3:00,2552,0,2383,89,0,33,0,0,0,0,-377,424,2552
2023/9/17,4:00,2536,0,2402,88,0,33,0,0,0,0,-388,401,2536
2023/9/17,5:00,2548,0,2424,85,0,33,4,0,0,0,-401,403,2548
2023/9/17,6:00,2605,0,2387,89,0,33,114,0,0,0,-485,467,2605
2023/9/17,7:00,2824,0,2397,91,0,33,308,0,1,0,-505,499,2824
2023/9/17,8:00,3120,0,2408,107,0,33,485,0,1,0,-472,558,3120
2023/9/17,9:00,3410,0,2403,105,0,33,626,0,1,0,-359,601,3410
2023/9/17,10:00,3661,0,2369,109,0,33,817,0,2,0,-278,609,3661
2023/9/17,11:00,3854,0,2340,111,0,33,959,0,2,0,-161,570,3854
2023/9/17,12:00,4006,0,2389,95,0,32,1004,0,2,0,-149,633,4006
2023/9/17,13:00,4037,0,2424,105,0,32,951,0,2,0,-99,622,4037
2023/9/17,14:00,4046,0,2496,104,0,32,800,0,3,0,-10,621,4046
2023/9/17,15:00,4036,0,2672,112,0,29,556,0,3,0,48,616,4036
2023/9/17,16:00,3983,0,2767,123,0,29,236,0,3,0,221,604,3983
2023/9/17,17:00,3916,0,2791,134,0,29,29,0,4,0,419,510,3916
2023/9/17,18:00,3922,0,2806,136,0,29,0,0,4,0,432,515,3922
2023/9/17,19:00,3804,0,2838,129,0,29,0,0,4,0,352,452,3804
2023/9/17,20:00,3640,0,2833,122,0,29,0,0,4,0,210,442,3640
2023/9/17,21:00,3431,0,2768,104,0,30,0,0,4,0,83,442,3431
2023/9/17,22:00,3229,0,2660,93,0,30,0,0,5,0,33,408,3229
2023/9/17,23:00,3046,0,2518,93,0,30,0,0,5,0,4,396,3046
2023/9/18,0:00,2802,0,2246,102,0,31,0,0,5,0,-1,419,2802
2023/9/18,1:00,2622,0,2186,104,0,31,0,0,5,0,-105,401,2622
2023/9/18,2:00,2542,0,2226,94,0,31,0,0,5,0,-226,412,2542
2023/9/18,3:00,2532,0,2275,95,0,31,0,0,5,0,-308,434,2532
2023/9/18,4:00,2558,0,2358,95,0,31,0,0,4,0,-308,378,2558
2023/9/18,5:00,2589,0,2382,90,0,31,3,0,4,0,-307,386,2589
2023/9/18,6:00,2710,0,2337,90,0,31,133,0,4,0,-321,436,2710
2023/9/18,7:00,3066,0,2395,90,0,31,403,0,4,0,-392,535,3066
2023/9/18,8:00,3552,0,2472,95,0,31,663,0,3,0,-358,646,3552
2023/9/18,9:00,3968,0,2515,94,0,31,877,0,3,0,-174,622,3968
2023/9/18,10:00,4196,0,2596,107,0,31,1053,0,3,0,-192,598,4196
2023/9/18,11:00,4338,0,2572,111,0,31,1168,0,3,0,-120,573,4338
2023/9/18,12:00,4406,0,2515,100,0,29,1195,0,4,0,-36,599,4406
2023/9/18,13:00,4450,0,2608,92,0,29,1101,0,4,0,0,616,4450
2023/9/18,14:00,4445,0,2838,99,0,29,901,0,4,0,14,560,4445
2023/9/18,15:00,4380,0,2990,113,0,28,583,0,4,0,120,542,4380
2023/9/18,16:00,4299,0,3044,120,0,29,237,0,4,0,396,469,4299
2023/9/18,17:00,4162,0,3059,124,0,29,26,0,4,0,541,379,4162
2023/9/18,18:00,4126,0,3063,124,0,29,0,0,4,0,564,342,4126
2023/9/18,19:00,3971,0,3061,122,0,29,0,0,4,0,363,392,3971
2023/9/18,20:00,3779,0,3033,107,0,29,0,0,5,0,176,429,3779
2023/9/18,21:00,3567,0,2910,87,0,30,0,0,5,0,74,461,3567
2023/9/18,22:00,3355,0,2834,84,0,30,0,0,5,0,20,382,3355
2023/9/18,23:00,3140,0,2817,87,0,30,0,0,4,0,-129,331,3140
2023/9/19,0:00,2891,0,2817,98,0,31,0,0,4,0,-360,301,2891
2023/9/19,1:00,2709,0,2816,97,0,31,0,0,4,0,-480,241,2709
2023/9/19,2:00,2628,0,2778,98,0,31,0,0,3,0,-621,339,2628
2023/9/19,3:00,2605,0,2752,94,0,31,0,0,3,0,-573,298,2605
2023/9/19,4:00,2619,0,2785,91,0,31,0,0,3,0,-497,206,2619
2023/9/19,5:00,2693,0,2680,89,0,31,3,0,3,0,-309,196,2693
2023/9/19,6:00,2925,0,2563,94,0,31,148,0,3,0,-134,220,2925
2023/9/19,7:00,3447,0,2517,93,0,31,486,0,3,0,-5,322,3447
2023/9/19,8:00,4158,0,2823,95,0,31,837,0,2,0,10,360,4158
2023/9/19,9:00,4659,0,3020,106,0,31,1060,0,3,0,85,354,4659
2023/9/19,10:00,4875,0,3041,104,0,31,1226,0,3,0,88,382,4875
2023/9/19,11:00,4995,0,3086,102,0,31,1285,0,3,0,79,409,4995
2023/9/19,12:00,4959,0,3030,91,0,31,1261,0,4,0,26,516,4959
2023/9/19,13:00,5133,0,3204,111,0,30,1116,0,4,0,242,426,5133
2023/9/19,14:00,5140,0,3276,141,0,30,859,0,5,0,456,373,5140
2023/9/19,15:00,5035,0,3335,189,0,29,534,0,5,0,434,509,5035
2023/9/19,16:00,4898,0,3369,195,0,28,212,0,5,0,624,465,4898
2023/9/19,17:00,4631,0,3377,189,0,28,22,0,5,0,625,385,4631
2023/9/19,18:00,4496,0,3379,138,0,27,0,0,6,0,543,403,4496
2023/9/19,19:00,4298,0,3346,127,0,27,0,0,6,0,412,380,4298
2023/9/19,20:00,4068,0,3253,125,0,27,0,0,7,0,246,410,4068
2023/9/19,21:00,3816,0,3137,109,0,27,0,0,7,0,101,435,3816
2023/9/19,22:00,3596,0,3018,101,0,27,0,0,7,0,-38,481,3596
2023/9/19,23:00,3349,0,2941,103,0,27,0,0,8,0,-172,442,3349
2023/9/20,0:00,3040,0,2906,94,0,27,0,0,7,0,-383,389,3040
2023/9/20,1:00,2832,0,2898,94,0,27,0,0,7,0,-549,355,2832
2023/9/20,2:00,2728,0,2903,93,0,27,0,0,7,0,-645,343,2728
2023/9/20,3:00,2689,0,2892,91,0,27,0,0,8,0,-636,307,2689
2023/9/20,4:00,2701,0,2902,92,0,27,0,0,7,0,-586,259,2701
2023/9/20,5:00,2762,0,2912,91,0,27,3,0,7,0,-536,258,2762
2023/9/20,6:00,2969,0,2898,94,0,27,106,0,7,0,-469,306,2969
2023/9/20,7:00,3460,0,2854,96,0,27,315,0,6,0,-258,420,3460
2023/9/20,8:00,4046,0,2904,107,0,27,546,0,7,0,-44,499,4046
2023/9/20,9:00,4558,0,3012,115,0,27,793,0,5,0,39,567,4558
2023/9/20,10:00,4791,0,3079,121,0,27,934,0,5,0,62,563,4791
2023/9/20,11:00,4885,0,3153,116,0,28,864,0,4,0,99,621,4885
2023/9/20,12:00,4737,0,3116,101,0,27,791,0,5,0,75,622,4737
2023/9/20,13:00,4841,0,3207,101,0,27,755,0,5,0,293,453,4841
2023/9/20,14:00,4872,0,3280,128,0,27,612,0,4,0,409,412,4872
2023/9/20,15:00,4759,0,3317,184,0,27,352,0,4,0,365,510,4759
2023/9/20,16:00,4598,0,3329,192,0,27,125,0,4,0,528,393,4598
2023/9/20,17:00,4343,0,3326,192,0,27,9,0,4,0,246,539,4343
2023/9/20,18:00,4181,0,3310,146,0,27,0,0,3,0,191,504,4181
2023/9/20,19:00,3980,0,3241,138,0,27,0,0,3,0,127,444,3980
2023/9/20,20:00,3768,0,3082,124,0,27,0,0,2,0,12,521,3768
2023/9/20,21:00,3545,0,2950,94,0,27,0,0,2,0,-5,477,3545
2023/9/20,22:00,3371,0,2933,90,0,27,0,0,2,0,-78,397,3371
2023/9/20,23:00,3164,0,2880,93,0,27,0,0,2,0,-243,405,3164
2023/9/21,0:00,2896,0,2791,94,0,27,0,0,1,0,-383,366,2896
2023/9/21,1:00,2703,0,2779,90,0,27,0,0,1,0,-570,376,2703
2023/9/21,2:00,2619,0,2785,92,0,27,0,0,2,0,-656,369,2619
2023/9/21,3:00,2604,0,2808,94,0,27,0,0,2,0,-649,322,2604
2023/9/21,4:00,2621,0,2747,93,0,27,0,0,2,0,-556,308,2621
2023/9/21,5:00,2693,0,2755,92,0,27,3,0,3,0,-472,285,2693
2023/9/21,6:00,2880,0,2668,89,0,27,52,0,3,0,-239,280,2880
2023/9/21,7:00,3255,0,2719,87,0,27,127,0,2,0,-127,420,3255
2023/9/21,8:00,3766,0,2902,101,0,27,246,0,3,0,25,462,3766
2023/9/21,9:00,4143,0,3079,106,0,26,279,0,3,0,204,446,4143
2023/9/21,10:00,4245,0,3107,104,0,26,278,0,4,0,232,494,4245
2023/9/21,11:00,4276,0,3094,98,0,26,309,0,5,0,148,596,4276
2023/9/21,12:00,4190,0,3061,83,0,26,351,0,7,0,121,541,4190
2023/9/21,13:00,4334,0,3126,89,0,26,324,0,10,0,260,499,4334
2023/9/21,14:00,4365,0,3148,111,0,26,266,0,12,0,363,439,4365
2023/9/21,15:00,4299,0,3155,151,0,26,161,0,13,0,329,464,4299
2023/9/21,16:00,4252,0,3160,154,0,26,58,0,15,0,382,457,4252
2023/9/21,17:00,4176,0,3158,144,0,27,6,0,16,0,422,403,4176
2023/9/21,18:00,4124,0,3165,121,0,27,0,0,16,0,387,408,4124
2023/9/21,19:00,3965,0,3165,109,0,26,0,0,18,0,261,386,3965
2023/9/21,20:00,3769,0,3059,103,0,27,0,0,18,0,103,459,3769
2023/9/21,21:00,3549,0,2902,97,0,27,0,0,18,0,30,475,3549
2023/9/21,22:00,3387,0,2827,91,0,27,0,0,18,0,2,422,3387
2023/9/21,23:00,3176,0,2749,97,0,27,0,0,18,0,-86,371,3176
2023/9/22,0:00,2893,0,2735,100,0,27,0,0,6,0,-359,384,2893
2023/9/22,1:00,2732,0,2749,102,0,27,0,0,16,0,-553,391,2732
2023/9/22,2:00,2649,0,2710,108,0,27,0,0,15,0,-589,378,2649
2023/9/22,3:00,2621,0,2686,105,0,27,0,0,14,0,-583,372,2621
2023/9/22,4:00,2634,0,2694,104,0,27,0,0,13,0,-535,331,2634
2023/9/22,5:00,2707,0,2702,103,0,27,3,0,11,0,-496,357,2707
2023/9/22,6:00,2898,0,2725,108,0,27,51,0,10,0,-388,365,2898
2023/9/22,7:00,3242,0,2700,109,0,26,132,0,8,0,-220,487,3242
2023/9/22,8:00,3731,0,2791,121,0,26,271,0,6,0,41,475,3731
2023/9/22,9:00,4045,0,2918,129,0,26,322,0,5,0,127,518,4045
2023/9/22,10:00,4122,0,2897,127,0,26,436,0,4,0,79,553,4122
2023/9/22,11:00,4205,0,2899,122,0,26,615,0,4,0,53,486,4205
2023/9/22,12:00,4213,0,2852,117,0,26,701,0,3,0,40,474,4213
2023/9/22,13:00,4320,0,2938,125,0,26,629,0,3,0,113,486,4320
2023/9/22,14:00,4247,0,2991,132,0,26,388,0,3,0,246,461,4247
2023/9/22,15:00,4102,0,3007,162,0,26,200,0,3,0,247,457,4102
2023/9/22,16:00,4006,0,3018,164,0,26,69,0,3,0,288,438,4006
2023/9/22,17:00,3851,0,2998,145,0,26,6,0,4,0,163,509,3851
2023/9/22,18:00,3741,0,2958,137,0,26,0,0,3,0,109,508,3741
2023/9/22,19:00,3564,0,2861,125,0,26,0,0,3,0,63,486,3564
2023/9/22,20:00,3376,0,2739,114,0,27,0,0,3,0,4,489,3376
2023/9/22,21:00,3163,0,2596,111,0,27,0,0,3,0,0,426,3163
2023/9/22,22:00,3025,0,2513,107,0,27,0,0,3,0,11,364,3025
2023/9/22,23:00,2862,0,2433,109,0,27,0,0,3,0,0,290,2862
2023/9/23,0:00,2643,0,2138,109,0,27,0,0,3,0,0,366,2643
2023/9/23,1:00,2483,0,2050,119,0,27,0,0,3,0,-4,288,2483
2023/9/23,2:00,2412,0,1965,121,0,27,0,0,3,0,0,296,2412
2023/9/23,3:00,2400,0,2001,122,0,27,0,0,3,0,0,247,2400
2023/9/23,4:00,2410,0,1948,121,0,28,0,0,4,0,0,309,2410
2023/9/23,5:00,2421,0,1947,117,0,28,2,0,4,0,0,323,2421
2023/9/23,6:00,2442,0,1851,113,0,28,36,0,4,0,0,410,2442
2023/9/23,7:00,2540,0,1836,110,0,28,107,0,4,0,0,455,2540
2023/9/23,8:00,2726,0,1863,109,0,29,223,0,5,0,0,497,2726
2023/9/23,9:00,2879,0,1888,109,0,29,308,0,5,0,0,540,2879
2023/9/23,10:00,2945,0,1858,109,0,29,450,0,6,0,-30,523,2945
2023/9/23,11:00,3057,0,1851,105,0,29,561,0,7,0,-6,510,3057
2023/9/23,12:00,3042,0,1851,106,0,29,487,0,7,0,0,562,3042
2023/9/23,13:00,3031,0,1909,119,0,29,421,0,7,0,0,546,3031
2023/9/23,14:00,3005,0,1979,116,0,29,314,0,7,0,3,557,3005
2023/9/23,15:00,3015,0,1946,126,0,29,206,0,7,0,154,547,3015
2023/9/23,16:00,3018,0,1989,139,0,29,70,0,7,0,237,547,3018
2023/9/23,17:00,3064,0,2058,147,0,29,5,0,8,0,270,547,3064
2023/9/23,18:00,3087,0,2100,150,0,29,0,0,9,0,245,554,3087
2023/9/23,19:00,3002,0,2097,138,0,29,0,0,10,0,192,536,3002
2023/9/23,20:00,2864,0,2056,126,0,29,0,0,10,0,123,520,2864
2023/9/23,21:00,2694,0,2028,110,0,29,0,0,10,0,38,479,2694
2023/9/23,22:00,2537,0,1929,99,0,29,0,0,10,0,0,470,2537
2023/9/23,23:00,2421,0,1857,96,0,29,0,0,10,0,0,429,2421
2023/9/24,0:00,2260,0,1739,85,0,29,0,0,11,0,0,396,2260
2023/9/24,1:00,2138,0,1673,92,0,29,0,0,11,0,-2,335,2138
2023/9/24,2:00,2096,0,1635,95,0,29,0,0,12,0,-2,327,2096
2023/9/24,3:00,2111,0,1643,98,0,29,0,0,13,0,-2,330,2111
2023/9/24,4:00,2139,0,1674,94,0,29,0,0,13,0,-2,331,2139
2023/9/24,5:00,2167,0,1690,98,0,29,2,0,13,0,3,332,2167
2023/9/24,6:00,2131,0,1542,103,0,29,81,0,13,0,-5,368,2131
2023/9/24,7:00,2214,0,1507,107,0,29,308,0,12,0,-148,399,2214
2023/9/24,8:00,2410,0,1440,105,0,29,647,0,12,0,-285,462,2410
2023/9/24,9:00,2618,0,1375,98,0,29,984,0,12,0,-403,523,2618
2023/9/24,10:00,2772,0,1333,97,0,29,1219,0,12,0,-434,516,2772
2023/9/24,11:00,2857,0,1352,95,0,29,1295,0,11,0,-423,498,2857
2023/9/24,12:00,2863,0,1361,97,0,29,1233,0,11,0,-355,487,2863
2023/9/24,13:00,2865,0,1413,101,0,29,1122,0,12,0,-289,477,2865
2023/9/24,14:00,2872,0,1617,100,0,29,885,0,12,0,-255,484,2872
2023/9/24,15:00,2826,0,1802,101,0,29,541,0,11,0,-150,492,2826
2023/9/24,16:00,2846,0,2063,129,0,29,211,0,12,0,27,375,2846
2023/9/24,17:00,2913,0,2231,136,0,28,18,0,12,0,132,356,2913
2023/9/24,18:00,2977,0,2276,135,0,28,0,0,12,0,157,369,2977
2023/9/24,19:00,2894,0,2256,124,0,27,0,0,12,0,81,394,2894
2023/9/24,20:00,2776,0,2208,119,0,26,0,0,12,0,9,402,2776
2023/9/24,21:00,2640,0,2013,106,0,26,0,0,12,0,0,483,2640
2023/9/24,22:00,2505,0,1929,92,0,25,0,0,12,0,-13,460,2505
2023/9/24,23:00,2384,0,1813,91,0,25,0,0,11,0,0,444,2384
2023/9/25,0:00,2220,0,1721,86,0,24,0,0,8,0,-35,416,2220
2023/9/25,1:00,2100,0,1740,84,0,24,0,0,7,0,-107,352,2100
2023/9/25,2:00,2064,0,1718,84,0,24,0,0,7,0,-116,347,2064
2023/9/25,3:00,2093,0,1739,86,0,24,0,0,6,0,-104,342,2093
2023/9/25,4:00,2152,0,1724,89,0,24,0,0,6,0,-33,342,2152
2023/9/25,5:00,2216,0,1773,86,0,24,2,0,6,0,-2,327,2216
2023/9/25,6:00,2322,0,1757,93,0,24,137,0,5,0,-56,362,2322
2023/9/25,7:00,2587,0,1799,93,0,24,455,0,5,0,-180,391,2587
2023/9/25,8:00,2995,0,1834,94,0,24,739,0,5,0,-116,415,2995
2023/9/25,9:00,3300,0,1845,101,0,24,877,0,5,0,0,448,3300
2023/9/25,10:00,3376,0,1763,105,0,24,1012,0,5,0,6,461,3376
2023/9/25,11:00,3501,0,1739,99,0,24,1208,0,6,0,-69,494,3501
2023/9/25,12:00,3476,0,1797,93,0,24,1206,0,5,0,-131,482,3476
2023/9/25,13:00,3630,0,1995,87,0,24,1084,0,5,0,-11,446,3630
2023/9/25,14:00,3668,0,2257,97,0,22,823,0,5,0,22,442,3668
2023/9/25,15:00,3598,0,2573,103,0,22,489,0,5,0,30,376,3598
2023/9/25,16:00,3584,0,2792,114,0,23,180,0,5,0,120,350,3584
2023/9/25,17:00,3474,0,2841,125,0,23,12,0,6,0,159,308,3474
2023/9/25,18:00,3424,0,2808,124,0,23,0,0,6,0,128,335,3424
2023/9/25,19:00,3269,0,2768,115,0,23,0,0,5,0,50,308,3269
2023/9/25,20:00,3100,0,2603,112,0,23,0,0,5,0,0,357,3100
2023/9/25,21:00,2912,0,2387,101,0,23,0,0,5,0,0,396,2912
2023/9/25,22:00,2799,0,2320,85,0,24,0,0,5,0,-1,366,2799
2023/9/25,23:00,2647,0,2189,83,0,24,0,0,4,0,-13,360,2647
2023/9/26,0:00,2447,0,2013,79,0,24,0,0,3,0,-32,360,2447
2023/9/26,1:00,2309,0,1939,74,0,24,0,0,3,0,-49,318,2309
2023/9/26,2:00,2265,0,1894,75,0,24,0,0,2,0,-59,329,2265
2023/9/26,3:00,2286,0,1896,79,0,24,0,0,2,0,-35,320,2286
2023/9/26,4:00,2322,0,1931,81,0,24,0,0,2,0,-32,316,2322
